pmid	food-id	disease-id	association
2593049	Plant ID:124943	MESH:D012202	Negative
2593049	Plant ID:124943	MESH:D003643	Negative
2593049	Plant ID:124943	MESH:C563797	Negative
2595159	Plant ID:4097	MESH:D050197	Negative
2597327	Plant ID:681286	MESH:D000860	Positive
2598777	Plant ID:283210	MESH:D007249	Positive
2598777	Plant ID:452790	MESH:D007249	Positive
2601354	Plant ID:265783	MESH:D001480	Positive
2601662	Plant ID:3847	MESH:D004342	Positive
2601662	Plant ID:3847	MESH:D004342	Positive
2601662	Dairy ID:9	MESH:D004342	Positive
2601662	Dairy ID:9	MESH:D004342	Positive
2601662	Dairy ID:9	MESH:D004342	Positive
2601662	Dairy ID:9	MESH:D004342	Positive
26462366	Plant ID:4045	MESH:D010146	Positive
26462366	Plant ID:4045	MESH:D001168	Positive
26462366	Plant ID:4045	MESH:D001168	Positive
26463105	Plant ID:55605	MESH:D004194	Positive
26464863	Plant ID:3621	MESH:D051436	Negative
26466050	Plant ID:4097	MESH:D003643	Negative
26468118	Plant ID:4097	MESH:D008175	Negative
26468456	Plant ID:82528	MESH:D013272	Positive
26468456	Plant ID:82528	MESH:D000568	Positive
26468456	Plant ID:82528	MESH:D001249	Positive
26468456	Plant ID:82528	MESH:D002318	Positive
26468456	Plant ID:82528	MESH:D013272	Positive
26468456	Plant ID:82528	MESH:D000568	Positive
26468456	Plant ID:82528	MESH:D001249	Positive
26468456	Plant ID:82528	MESH:D002318	Positive
26468457	Plant ID:82528	MESH:D009422	Positive
26469103	Plant ID:45325	MESH:D014456	Positive
26469103	Plant ID:45325	MESH:D014456	Positive
26469103	Plant ID:45325	MESH:D013276	Positive
26469405	Plant ID:124943	MESH:D003920	Positive
26470595	Plant ID:48027	MESH:D009369	Positive
26471058	Plant ID:3710	MESH:D008288	Positive
26471217	Plant ID:136217	OMIM:612348	Positive
26471288	Plant ID:91201	MESH:D014717	Positive
26471288	Plant ID:91201	MESH:D010243	Positive
26471288	Plant ID:91201	MESH:D004827	Positive
26471288	Plant ID:91201	MESH:D013742	Positive
26471288	Plant ID:91201	MESH:D001249	Positive
26471622	Plant ID:3818	MESH:D000707	Negative
26471648	Plant ID:3726	MESH:D009369	Positive
26472150	Plant ID:126910	MESH:D009422	Positive
26473157	Plant ID:126910	MESH:D009369	Positive
26473157	Plant ID:126910	MESH:D009369	Positive
26473157	Plant ID:126910	MESH:D007938	Positive
26473157	Plant ID:126910	MESH:D001943	Positive
26473157	Plant ID:126910	MESH:D015179	Positive
26473161	Plant ID:184783	MESH:D014987	Negative
26473275	Plant ID:191066	OMIM:607948	Positive
26473485	Plant ID:89636	MESH:D064420	Positive
26473489	Plant ID:4097	MESH:D015658	Negative
26473821	Plant ID:4054	MESH:D002137	Positive
26473845	Plant ID:3498	MESH:D009369	Positive
26474341	Plant ID:3818	MESH:D004342	Positive
26474462	Plant ID:48106	MESH:D005355	Positive
26474462	Plant ID:37656	MESH:D005355	Positive
26474585	Plant ID:52491	MESH:D007249	Positive
26474585	Plant ID:52491	MESH:D001523	Positive
26474703	Plant ID:99300	MESH:D003920	Positive
26474757	Plant ID:35875	MESH:D009765	Positive
26474757	Plant ID:35875	MESH:D006949	Positive
26474757	Plant ID:316491	MESH:D009765	Positive
26474757	Plant ID:316491	MESH:D006949	Positive
26474970	Plant ID:4577	MESH:D001249	Negative
26474970	Plant ID:3750	MESH:D001249	Negative
26475130	Plant ID:128608	MESH:D009765	Positive
26475130	Plant ID:128608	MESH:D018149	Positive
26475130	Plant ID:128608	MESH:D003920	Positive
26475130	Plant ID:128608	MESH:D003920	Positive
26475669	Plant ID:4097	MESH:D060085	Negative
26477374	Plant ID:318062	MESH:D003920	Positive
26477374	Plant ID:318062	MESH:D005764	Positive
26477795	Plant ID:94328	MESH:D009369	Positive
26478151	Plant ID:3311	MESH:D019636	Positive
26478151	Plant ID:3311	MESH:D020521	Positive
26478151	Plant ID:3311	MESH:D000544	Positive
26479340	Plant ID:324593	MESH:D006965	Positive
26480616	Plant ID:4097	MESH:D008175	Negative
26481317	Plant ID:13443	MESH:D013274	Negative
26481317	Plant ID:13443	MESH:D013274	Positive
26481317	Plant ID:13443	MESH:D013274	Negative
26481958	Plant ID:4097	MESH:D020521	Negative
26481958	Plant ID:4097	MESH:D013927	Negative
26482072	Plant ID:68527	MESH:D013276	Positive
26482762	Plant ID:4097	MESH:D003920	Negative
26482762	Plant ID:4097	MESH:D050171	Negative
26482762	Plant ID:4097	MESH:D024741	Negative
26482853	Plant ID:136217	MESH:D009369	Positive
26482853	Plant ID:136217	MESH:D009369	Positive
26482853	Plant ID:136217	MESH:D009369	Positive
26482853	Plant ID:136217	MESH:D009369	Positive
26483185	Plant ID:4097	MESH:D029424	Negative
26483185	Plant ID:4097	MESH:D003643	Negative
26483358	Plant ID:3483	MESH:D003866	Negative
26483687	Plant ID:446127	MESH:D002493	Positive
26483688	Plant ID:49827	MESH:D055370	Positive
26483688	Plant ID:49827	MESH:D008103	Positive
26483688	Plant ID:49827	MESH:D011658	Positive
26483987	Plant ID:4097	MESH:D006258	Negative
26485638	Plant ID:262757	MESH:D007414	Positive
26488020	Plant ID:4097	MESH:D007971	Negative
26488158	Plant ID:3659	MESH:D009362	Positive
26488162	Plant ID:94328	MESH:D001791	Positive
26488162	Plant ID:94328	MESH:D001791	Positive
26488162	Plant ID:94328	MESH:D001791	Positive
26488162	Plant ID:94328	MESH:D001791	Positive
26488162	Plant ID:94328	MESH:D025861	Positive
26488401	Plant ID:184783	MESH:D004194	Negative
26488401	Plant ID:184783	MESH:D009369	Negative
26489943	Plant ID:210143	MESH:D002095	Negative
26489943	Plant ID:210143	MESH:D002095	Negative
26489943	Plant ID:3483	MESH:D002095	Negative
26489943	Plant ID:3483	MESH:D002095	Negative
10268748	Plant ID:4097	MESH:D001523	Negative
6932432	Plant ID:4097	MESH:D009369	Negative
6932432	Plant ID:4097	MESH:D009369	Negative
6932432	Plant ID:4097	MESH:D004890	Negative
6932432	Plant ID:4097	MESH:D007971	Negative
6932432	Plant ID:4097	MESH:D009369	Negative
6933238	Plant ID:4097	MESH:D009369	Negative
6933252	Plant ID:4097	MESH:D009369	Negative
6939123	Plant ID:4097	MESH:D003643	Negative
6939123	Plant ID:4097	MESH:D009369	Negative
6946897	Plant ID:4097	MESH:D007967	Negative
6947107	Plant ID:4097	MESH:D009369	Negative
6948130	Plant ID:13443	MESH:D001749	Negative
6948130	Plant ID:13443	MESH:D001749	Negative
6950167	Plant ID:3758	MESH:D008679	Negative
6951086	Plant ID:4097	MESH:D008175	Negative
6951086	Plant ID:4547	MESH:D008175	Negative
6954423	Plant ID:4097	MESH:D009386	Negative
6954423	Plant ID:4097	MESH:D009386	Negative
6959056	Plant ID:4097	MESH:D007972	Negative
8391063	Plant ID:4097	MESH:D009369	Negative
8391063	Plant ID:4097	MESH:D008175	Negative
8656267	Plant ID:4097	MESH:D009369	Negative
8656267	Plant ID:4097	MESH:D003643	Negative
11134217	Plant ID:4097	MESH:D009369	Negative
11134217	Plant ID:4097	MESH:D002294	Negative
26660448	Plant ID:4097	MESH:D004342	Negative
27143651	Plant ID:3847	MESH:D002779	Negative
27143651	Plant ID:3847	MESH:D008107	Negative
27335017	Plant ID:4236	MESH:D015431	Positive
27335017	Plant ID:29656	MESH:D015431	Positive
27355903	Plant ID:136217	MESH:D007249	Positive
27355903	Plant ID:136217	MESH:D050197	Positive
27355903	Plant ID:136217	MESH:D009765	Positive
27355903	Plant ID:136217	MESH:D007249	Positive
27355903	Plant ID:136217	MESH:D050197	Positive
27355903	Plant ID:136217	MESH:D009765	Positive
3628037	Plant ID:4679	MESH:D009369	Positive
3628167	Plant ID:3708	MESH:D015430	Positive
3629594	Plant ID:4577	MESH:D063646	Negative
3630778	Plant ID:3832	MESH:D009765	Positive
3630778	Plant ID:3832	MESH:D006973	Positive
3644086	Plant ID:4097	MESH:C535569	Negative
3649280	Plant ID:4097	MESH:D011656	Negative
3652017	Plant ID:4097	MESH:D009369	Negative
3653609	Plant ID:4565	MESH:D001991	Negative
3653994	Plant ID:210143	MESH:D000402	Negative
17493268	Plant ID:3972	MESH:D009369	Positive
17494903	Plant ID:3483	MESH:D009325	Negative
17494903	Plant ID:3483	MESH:D009369	Negative
17494903	Plant ID:3483	MESH:D015431	Negative
17494903	Plant ID:3483	MESH:D009369	Negative
17494903	Plant ID:3483	MESH:D005901	Negative
17494903	Plant ID:3483	MESH:D001523	Negative
17495098	Plant ID:3885	MESH:D013927	Negative
17496422	Plant ID:4565	MESH:D000707	Negative
17496961	Plant ID:13443	MESH:C535390	Positive
17499693	Plant ID:2708	MESH:D062787	Negative
17502003	Plant ID:4054	MESH:D009369	Positive
17502003	Plant ID:4054	MESH:D009369	Positive
17502003	Plant ID:4054	MESH:D006973	Positive
17502003	Plant ID:4054	MESH:D050197	Positive
17502003	Plant ID:4054	MESH:D007511	Positive
17503712	Plant ID:13443	MESH:D003920	Positive
17504300	Plant ID:3329	MESH:D012883	Positive
17504300	Plant ID:3329	MESH:D012883	Positive
17504300	Plant ID:3329	MESH:D012883	Positive
17504666	Plant ID:4097	MESH:D008659	Negative
17504666	Plant ID:4097	MESH:D002318	Negative
17504990	Plant ID:4097	MESH:D009369	Negative
17504990	Plant ID:4097	MESH:D002294	Negative
17505005	Plant ID:4072	MESH:D063646	Positive
17505257	Plant ID:4097	MESH:D007676	Negative
17507605	Plant ID:4097	MESH:D003643	Negative
17507615	Plant ID:13443	MESH:D001943	Positive
17507615	Plant ID:13443	MESH:D001943	Negative
17507849	Plant ID:39510	MESH:D003872	Negative
17508101	Plant ID:13443	MESH:D012893	Negative
17508681	Plant ID:3818	MESH:D000707	Negative
17508968	Plant ID:4097	MESH:D012135	Negative
17508987	Plant ID:3483	MESH:D003072	Negative
17511006	Plant ID:126435	MESH:D009369	Positive
17511351	Plant ID:78534	MESH:D009369	Positive
17511351	Plant ID:78534	MESH:D015179	Positive
17512261	Plant ID:43364	MESH:D014689	Positive
17512651	Plant ID:4682	MESH:D009369	Positive
17512651	Plant ID:4682	MESH:D009369	Positive
17512651	Plant ID:4682	MESH:D017695	Positive
17512651	Plant ID:4682	MESH:D063646	Positive
17513394	Plant ID:4498	MESH:D050197	Positive
17513409	Plant ID:5341	MESH:D009369	Positive
17513609	Plant ID:4682	MESH:D009369	Positive
17513748	Plant ID:42337	MESH:D003920	Positive
17513748	Plant ID:42337	MESH:D003920	Positive
17514704	Plant ID:4097	MESH:D009765	Negative
17516758	Plant ID:4097	MESH:D019955	Negative
17516867	Plant ID:65409	MESH:D006323	Positive
17516867	Plant ID:65409	MESH:D011471	Positive
17517097	Plant ID:3818	MESH:D014581	Negative
17517202	Plant ID:4097	MESH:D012131	Negative
17517502	Plant ID:3311	MESH:D004410	Positive
17519580	Plant ID:3847	MESH:D000707	Negative
17519580	Plant ID:3847	MESH:D014581	Negative
17519580	Plant ID:3847	MESH:D004417	Negative
17519580	Plant ID:3847	MESH:D003967	Negative
17519580	Plant ID:3847	MESH:D004342	Negative
17519580	Plant ID:3847	MESH:D004342	Negative
17519864	Plant ID:4097	MESH:D001988	Negative
17519864	Plant ID:4097	MESH:D001988	Negative
17519864	Plant ID:4097	MESH:D001988	Negative
17519926	Plant ID:3712	MESH:D011471	Positive
17521029	Plant ID:4097	MESH:D001249	Negative
17521029	Plant ID:4097	MESH:D001249	Negative
17521858	Plant ID:46220	MESH:D009369	Positive
17521858	Plant ID:46220	MESH:D001943	Positive
17521858	Plant ID:46220	MESH:D010049	Positive
17521858	Plant ID:46220	MESH:D009369	Positive
17522598	Plant ID:4498	MESH:D003110	Positive
17522612	Plant ID:13443	MESH:D010300	Positive
17522612	Plant ID:13443	MESH:D010300	Positive
17523445	Plant ID:3311	MESH:D001930	Positive
17524236	Plant ID:65561	MESH:D004487	Positive
17524236	Plant ID:65561	MESH:D004487	Positive
17524357	Plant ID:4054	MESH:D002318	Positive
17524357	Plant ID:4054	MESH:D009369	Positive
1284227	Plant ID:4682	MESH:D001791	Positive
1284227	Plant ID:4682	MESH:D001791	Positive
1286227	Plant ID:5353	MESH:D004342	Negative
1286227	Plant ID:5353	MESH:D004342	Negative
1288268	Plant ID:3621	MESH:D011041	Negative
1288268	Plant ID:3621	MESH:D003643	Negative
1293640	Plant ID:4097	MESH:D002471	Negative
1293640	Plant ID:4097	MESH:D002471	Negative
1294183	Plant ID:193516	MESH:D050197	Positive
1294183	Plant ID:193516	MESH:D050197	Positive
1295862	Plant ID:3868	MESH:D002779	Positive
1296137	Plant ID:4097	MESH:D009369	Negative
1296543	Plant ID:4097	MESH:D015228	Negative
1299135	Plant ID:4432	MESH:D009207	Positive
1299142	Plant ID:91198	MESH:D009203	Positive
1302544	Plant ID:86864	MESH:D009369	Positive
1302563	Plant ID:4097	MESH:D008175	Negative
1304547	Plant ID:3311	MESH:D006255	Negative
1305839	Plant ID:4097	MESH:D008175	Negative
1305839	Plant ID:4097	MESH:D001749	Negative
1306094	Plant ID:4097	MESH:D009369	Negative
1306098	Plant ID:4097	MESH:D063646	Negative
1307002	Plant ID:65948	MESH:D005211	Negative
1307002	Plant ID:65948	MESH:D004802	Negative
1311988	Plant ID:3832	MESH:D009369	Positive
3776238	Plant ID:3847	MESH:D004342	Positive
22911424	Plant ID:34199	MESH:D009369	Negative
22911540	Plant ID:43364	MESH:D014689	Positive
22911540	Plant ID:43364	MESH:D004487	Positive
22911540	Plant ID:43364	MESH:D006484	Positive
22911568	Plant ID:4068	MESH:D003920	Positive
22911608	Plant ID:161756	MESH:D009369	Positive
22911608	Plant ID:161756	MESH:D007249	Positive
22911819	Plant ID:4054	MESH:D009369	Positive
22912669	Plant ID:126910	MESH:D001523	Positive
22912735	Plant ID:4097	MESH:D009369	Negative
22915087	Plant ID:203015	MESH:D008413	Positive
22915096	Plant ID:4682	MESH:D009369	Positive
22915096	Plant ID:4682	MESH:D015179	Positive
22915096	Plant ID:4682	MESH:D015179	Positive
22915096	Plant ID:4682	MESH:D015179	Positive
22915294	Plant ID:3917	MESH:D008288	Positive
22916806	Plant ID:3827	MESH:D003920	Positive
22916806	Plant ID:3827	MESH:D004194	Positive
22916806	Plant ID:3827	MESH:D009369	Positive
22916808	Plant ID:3906	MESH:D009369	Positive
22916816	Plant ID:3885	MESH:D002908	Positive
22917978	Plant ID:50507	MESH:D056486	Positive
22917978	Plant ID:50507	MESH:D009202	Positive
22919439	Plant ID:13443	MESH:D009369	Positive
22919439	Plant ID:13443	MESH:D009369	Positive
22921950	Plant ID:124943	MESH:D014355	Positive
22921950	Plant ID:124943	MESH:D003920	Positive
22921986	Plant ID:203015	MESH:D005221	Positive
22922086	Plant ID:132459	MESH:D002318	Positive
22923011	Plant ID:39367	MESH:D009369	Positive
22923011	Plant ID:39367	MESH:D015179	Positive
22923154	Plant ID:4682	MESH:D009369	Positive
22923154	Plant ID:4682	MESH:D009369	Positive
22923154	Plant ID:4682	MESH:D009369	Positive
22923154	Plant ID:4682	MESH:D009369	Positive
22923199	Plant ID:136217	MESH:D003925	Positive
22923908	Plant ID:4097	MESH:D004342	Negative
22923908	Plant ID:4097	MESH:D012852	Negative
22923949	Plant ID:469930	MESH:D006973	Positive
22923949	Plant ID:136217	MESH:D006973	Positive
22923950	Plant ID:361442	OMIM:603663	Positive
22923950	Plant ID:361442	MESH:D004487	Positive
22923963	Plant ID:65561	MESH:D050197	Positive
22923963	Plant ID:65561	MESH:D050197	Positive
22923963	Plant ID:65561	MESH:D050197	Positive
22923963	Plant ID:65561	MESH:D006949	Positive
22923963	Plant ID:65561	MESH:D050197	Positive
22924034	Plant ID:3811	MESH:D003920	Positive
22924034	Plant ID:3811	MESH:D052439	Positive
22924034	Plant ID:3811	MESH:D003920	Positive
22924034	Plant ID:3811	MESH:D052439	Positive
22924395	Plant ID:3750	MESH:D004194	Positive
22924395	Plant ID:3750	MESH:D009369	Positive
22924395	Plant ID:3750	MESH:D002318	Positive
22924445	Plant ID:4097	MESH:D003866	Negative
22925033	Plant ID:3711	MESH:D008569	Positive
22925946	Plant ID:4054	MESH:D003920	Positive
22925947	Plant ID:36596	MESH:D001991	Positive
22925947	Plant ID:36596	MESH:D001249	Positive
22925947	Plant ID:36596	MESH:D008171	Positive
22926132	Plant ID:4097	MESH:D063646	Negative
22927089	Plant ID:39367	MESH:D006528	Positive
22927867	Plant ID:4097	MESH:D007249	Negative
22927867	Plant ID:4097	MESH:D000402	Negative
22928080	Plant ID:4682	MESH:D050197	Positive
22928826	Plant ID:39358	MESH:D050197	Positive
22929760	Plant ID:4097	MESH:D000230	Negative
22930571	Plant ID:49556	MESH:D003920	Positive
22931510	Plant ID:4682	MESH:D006984	Positive
22931510	Plant ID:4682	MESH:D006984	Positive
22933707	Plant ID:4097	MESH:D008175	Negative
22934051	Plant ID:4097	MESH:D008171	Negative
22934255	Plant ID:4097	MESH:D029424	Negative
22934255	Plant ID:4097	MESH:D008171	Negative
22934666	Plant ID:4045	MESH:D004927	Positive
22934666	Plant ID:4045	MESH:D011023	Positive
22935346	Plant ID:58860	MESH:D003920	Positive
22936573	Plant ID:3663	MESH:D011469	Positive
22937520	Plant ID:66656	MESH:D015817	Negative
22939261	Plant ID:48106	MESH:D017439	Positive
22939973	Plant ID:94328	MESH:D009369	Positive
22940134	Plant ID:50507	MESH:D018805	Positive
22940242	Plant ID:53923	MESH:D010272	Positive
22941571	Plant ID:22663	MESH:D009369	Positive
22941571	Plant ID:22663	MESH:D007249	Positive
22941571	Plant ID:22663	MESH:D009369	Positive
22941571	Plant ID:22663	MESH:D007249	Positive
22941885	Plant ID:4097	MESH:D029424	Negative
22941885	Plant ID:4097	MESH:D002277	Negative
22941885	Plant ID:4097	MESH:D017563	Negative
22941885	Plant ID:4097	MESH:D017563	Negative
22941885	Plant ID:4097	MESH:D001988	Negative
22941885	Plant ID:4097	MESH:C562470	Negative
22941885	Plant ID:4097	MESH:D054990	Negative
22941885	Plant ID:4097	MESH:D011657	Negative
22941885	Plant ID:4097	MESH:D001172	Negative
22941885	Plant ID:4097	MESH:D006470	Negative
22941885	Plant ID:4097	MESH:D019867	Negative
27286917	Plant ID:65409	MESH:D007674	Positive
28429097	Plant ID:128608	MESH:D010146	Positive
28429097	Plant ID:128608	MESH:D007249	Positive
28429097	Plant ID:128608	MESH:D015535	Positive
28429097	Plant ID:128608	MESH:D010146	Positive
28429097	Plant ID:128608	MESH:D007249	Positive
28429097	Plant ID:128608	MESH:D015535	Positive
17267733	Plant ID:4097	MESH:D008175	Negative
17267733	Plant ID:4097	MESH:D008175	Negative
17267733	Plant ID:4097	MESH:D008175	Negative
17267733	Plant ID:4097	MESH:D008175	Negative
17267908	Plant ID:39329	MESH:D006177	Negative
17268076	Plant ID:4054	MESH:D007511	Positive
17268156	Plant ID:210143	MESH:D007249	Positive
17268156	Plant ID:210143	MESH:D010146	Positive
17268329	Plant ID:4097	MESH:D003643	Negative
17268951	Plant ID:4097	MESH:D008171	Negative
17269823	Plant ID:13750	MESH:D007239	Positive
17270030	Plant ID:13443	MESH:D009369	Positive
17270030	Plant ID:13443	MESH:D016889	Positive
17270030	Plant ID:13443	MESH:D009369	Positive
17270168	Plant ID:3864	MESH:D013964	Positive
17270168	Plant ID:3864	MESH:D013964	Positive
17270168	Plant ID:3864	MESH:D013964	Positive
17270197	Plant ID:4054	MESH:D009369	Positive
17270197	Plant ID:4054	MESH:D009369	Positive
17272857	Plant ID:4550	MESH:D002921	Positive
17274053	Plant ID:4097	MESH:D002294	Negative
17274726	Plant ID:4097	MESH:D051437	Negative
17275294	Plant ID:152363	MESH:D001168	Positive
17276888	Plant ID:124943	MESH:D009369	Positive
17277231	Plant ID:136217	MESH:D009369	Positive
17277231	Plant ID:136217	MESH:D009369	Positive
17279595	Plant ID:126418	MESH:D003141	Positive
17284681	Plant ID:4432	MESH:D001327	Positive
17284716	Plant ID:4097	MESH:D008175	Negative
17284716	Plant ID:4097	MESH:D007943	Negative
17284750	Plant ID:65948	MESH:D009369	Positive
17286020	Plant ID:35608	MESH:D008288	Positive
17286799	Plant ID:4565	MESH:C538273	Negative
17287108	Plant ID:3311	MESH:D000544	Positive
17287108	Plant ID:3311	MESH:D002561	Positive
17287108	Plant ID:3311	MESH:D064420	Positive
17287242	Plant ID:4097	MESH:D008175	Negative
17287242	Plant ID:4097	MESH:D009369	Negative
17287549	Plant ID:4097	MESH:D011660	Negative
17287587	Plant ID:155124	MESH:D004342	Positive
17287587	Plant ID:120290	MESH:D004342	Positive
17288173	Plant ID:4097	MESH:D002318	Negative
17288182	Plant ID:4097	MESH:D014456	Negative
17288182	Plant ID:4097	MESH:D005764	Negative
17288182	Plant ID:4097	MESH:D005764	Negative
17288209	Plant ID:4097	MESH:D001523	Negative
17288218	Plant ID:4097	MESH:D009422	Negative
17289317	Plant ID:39329	MESH:D001008	Positive
17289317	Plant ID:39329	MESH:D001008	Positive
17289834	Plant ID:65561	MESH:D009369	Positive
17290066	Plant ID:4097	MESH:D008175	Negative
17290066	Plant ID:4097	MESH:D008175	Negative
17290110	Plant ID:4097	MESH:D014652	Negative
17290401	Plant ID:4097	MESH:D007972	Negative
17290401	Plant ID:4097	MESH:D009369	Negative
17290401	Plant ID:4097	MESH:D007971	Negative
17290401	Plant ID:4097	MESH:D007971	Negative
17290401	Plant ID:4097	MESH:D009369	Negative
17290785	Plant ID:71251	MESH:D009369	Positive
17290806	Plant ID:4097	MESH:D003643	Negative
