common-names	food-name	food-id	food-category	scientific-name	tax-id
slender tuna	Slender tuna	Seafood ID:320457	Seafood	Allothunnus fallai	320457.0
blue jack mackerel	Blue jack mackerel	Seafood ID:189389	Seafood	Trachurus picturatus	189389.0
redeye; pearl roach; rudd	Redeye	Seafood ID:58319	Seafood	Scardinius erythrophthalmus	58319.0
bombay duck; bombay duck fish	Bombay duck	Seafood ID:435155	Seafood	Harpadon nehereus	435155.0
highwaterman catfish	Highwaterman catfish	Seafood ID:238553	Seafood	Hypophthalmus edentatus	238553.0
savalani hairtail	Savalani hairtail	Seafood ID:435161	Seafood	Lepturacanthus savala	435161.0
	Zungaro zungaro	Seafood ID:238558	Seafood	Zungaro zungaro	238558.0
winter skate	Winter skate	Seafood ID:173042	Seafood	Leucoraja ocellata	173042.0
	Macrobrachium carcinus	Seafood ID:230391	Seafood	Macrobrachium carcinus	230391.0
	Macrobrachium acanthurus	Seafood ID:230392	Seafood	Macrobrachium acanthurus	230392.0
flowery flounder	Flowery flounder	Seafood ID:1156090	Seafood	Bothus mancus	1156090.0
black trevally; black jack; black ulua	Black trevally	Seafood ID:1156094	Seafood	Caranx lugubris	1156094.0
trumpet emperor	Trumpet emperor	Seafood ID:132107	Seafood	Lethrinus miniatus	132107.0
monterey Spanish mackerel	Monterey spanish mackerel	Seafood ID:99342	Seafood	Scomberomorus concolor	99342.0
indo Pacific king mackerel	Indo pacific king mackerel	Seafood ID:99343	Seafood	Scomberomorus guttatus	99343.0
domine	Domine	Seafood ID:1262608	Seafood	Epinnula magistralis	1262608.0
yellow goatfish	Yellow goatfish	Seafood ID:721936	Seafood	Mulloidichthys martinicus	721936.0
blackspot threadfin	Blackspot threadfin	Seafood ID:435218	Seafood	Polydactylus sextarius	435218.0
gulf butterfish	Gulf butterfish	Seafood ID:1262610	Seafood	Peprilus burti	1262610.0
spanish mackerel	Spanish mackerel	Seafood ID:99344	Seafood	Scomberomorus maculatus	99344.0
cero	Cero	Seafood ID:99345	Seafood	Scomberomorus regalis	99345.0
	Arca zebra	Seafood ID:173078	Seafood	Arca zebra	173078.0
west African Spanish mackerel	West african spanish mackerel	Seafood ID:99347	Seafood	Scomberomorus tritor	99347.0
pacific sierra	Pacific sierra	Seafood ID:99346	Seafood	Scomberomorus sierra	99346.0
silver sillago; northern whiting	Silver sillago	Seafood ID:435225	Seafood	Sillago sihama	435225.0
three spot righteye flounder	Three spot righteye flounder	Seafood ID:1156138	Seafood	Samariscus triocellatus	1156138.0
halfbanded rockfish	Halfbanded rockfish	Seafood ID:320568	Seafood	Sebastes semicinctus	320568.0
spiny spider crab	Spiny spider crab	Seafood ID:99391	Seafood	Maja squinado	99391.0
black pomfret	Black pomfret	Seafood ID:435272	Seafood	Parastromateus niger	435272.0
lumptail searobin	Lumptail searobin	Seafood ID:320588	Seafood	Prionotus stephanophrys	320588.0
	Cellana denticulata	Seafood ID:296018	Seafood	Cellana denticulata	296018.0
pacific cubera snapper	Pacific cubera snapper	Seafood ID:320609	Seafood	Lutjanus novemfasciatus	320609.0
southern quahog	Southern quahog	Seafood ID:115816	Seafood	Mercenaria campechiensis	115816.0
barndoor skate	Barndoor skate	Seafood ID:1090675	Seafood	Dipturus laevis	1090675.0
bearded seal	Bearded seal	Seafood ID:39304	Seafood	Erignathus barbatus	39304.0
	Barbatia cancellaria	Seafood ID:66703	Seafood	Barbatia cancellaria	66703.0
topsmelt silverside	Topsmelt silverside	Seafood ID:238741	Seafood	Atherinops affinis	238741.0
atlantic silverside	Atlantic silverside	Seafood ID:238744	Seafood	Menidia menidia	238744.0
summer flounder	Summer flounder	Seafood ID:66718	Seafood	Paralichthys dentatus	66718.0
	Chlamys hastata	Seafood ID:50342	Seafood	Chlamys hastata	50342.0
pinfish	Pinfish	Seafood ID:50351	Seafood	Lagodon rhomboides	50351.0
roosterfish	Roosterfish	Seafood ID:173244	Seafood	Nematistius pectoralis	173244.0
chinook salmon; king salmon	Chinook salmon	Seafood ID:74940	Seafood	Oncorhynchus tshawytscha	74940.0
black oreo	Black oreo	Seafood ID:181445	Seafood	Allocyttus niger	181445.0
brown moray	Brown moray	Seafood ID:296138	Seafood	Gymnothorax unicolor	296138.0
bluefin trevally	Bluefin trevally	Seafood ID:181461	Seafood	Caranx melampygus	181461.0
arctic flounder	Arctic flounder	Seafood ID:1402070	Seafood	Liopsetta glacialis	1402070.0
	Pristipomoides macrophthalmus	Seafood ID:1950938	Seafood	Pristipomoides macrophthalmus	1950938.0
	Pseudorhombus jenynsii	Seafood ID:1680616	Seafood	Pseudorhombus jenynsii	1680616.0
southern stingray	Southern stingray	Seafood ID:50411	Seafood	Dasyatis americana	50411.0
	Mimachlamys varia	Seafood ID:50417	Seafood	Mimachlamys varia	50417.0
south African spiny lobster; west coast rock lobster; south African cape rock lobster	South african spiny lobster	Seafood ID:99572	Seafood	Jasus lalandii	99572.0
blackmouth bas; blackmouth bass; blackmouth ba	Blackmouth bas	Seafood ID:107766	Seafood	Synagrops bellus	107766.0
great sculpin	Great sculpin	Seafood ID:238839	Seafood	Myoxocephalus polyacanthocephalus	238839.0
pacific crevalle jack	Pacific crevalle jack	Seafood ID:173306	Seafood	Caranx caninus	173306.0
blue runner	Blue runner	Seafood ID:173309	Seafood	Caranx crysos	173309.0
yellowstripe scad	Yellowstripe scad	Seafood ID:173311	Seafood	Selaroides leptolepis	173311.0
crevalle jack	Crevalle jack	Seafood ID:173312	Seafood	Caranx hippos	173312.0
	Pandalus platyceros	Seafood ID:263425	Seafood	Pandalus platyceros	263425.0
green jack	Green jack	Seafood ID:173313	Seafood	Caranx caballus	173313.0
cocinero	Cocinero	Seafood ID:173314	Seafood	Caranx vinctus	173314.0
bar jack	Bar jack	Seafood ID:173315	Seafood	Carangoides ruber	173315.0
whitemouth jack	Whitemouth jack	Seafood ID:173317	Seafood	Uraspis helvola	173317.0
yellowfin surgeonfish	Yellowfin surgeonfish	Seafood ID:75014	Seafood	Acanthurus xanthopterus	75014.0
yellow jack	Yellow jack	Seafood ID:173318	Seafood	Carangoides bartholomaei	173318.0
horse eye jack	Horse eye jack	Seafood ID:75015	Seafood	Caranx latus	75015.0
banded butterflyfish	Banded butterflyfish	Seafood ID:75016	Seafood	Chaetodon striatus	75016.0
	Chaetodipterus faber	Seafood ID:75018	Seafood	Chaetodipterus faber	75018.0
round scad	Round scad	Seafood ID:173322	Seafood	Decapterus punctatus	173322.0
rainbow runner	Rainbow runner	Seafood ID:173324	Seafood	Elagatis bipinnulata	173324.0
almaco jack	Almaco jack	Seafood ID:173321	Seafood	Seriola rivoliana	173321.0
queen angelfish	Queen angelfish	Seafood ID:75024	Seafood	Holacanthus ciliaris	75024.0
atlantic bumper	Atlantic bumper	Seafood ID:173329	Seafood	Chloroscombrus chrysurus	173329.0
luvar	Luvar	Seafood ID:75026	Seafood	Luvarus imperialis	75026.0
	Trachinotus falcatus	Seafood ID:173331	Seafood	Trachinotus falcatus	173331.0
gafftopsail pompano	Gafftopsail pompano	Seafood ID:173332	Seafood	Trachinotus rhodopus	173332.0
palometa	Palometa	Seafood ID:173333	Seafood	Trachinotus goodei	173333.0
banded rudderfish	Banded rudderfish	Seafood ID:173334	Seafood	Seriola zonata	173334.0
pacific bumper	Pacific bumper	Seafood ID:173338	Seafood	Chloroscombrus orqueta	173338.0
	Pomatomus saltatrix	Seafood ID:75034	Seafood	Pomatomus saltatrix	75034.0
rusty jobfish	Rusty jobfish	Seafood ID:443676	Seafood	Aphareus rutilans	443676.0
derbio	Derbio	Seafood ID:173339	Seafood	Trachinotus ovatus	173339.0
florida pompano	Florida pompano	Seafood ID:173342	Seafood	Trachinotus carolinus	173342.0
	Tivela stultorum	Seafood ID:345375	Seafood	Tivela stultorum	345375.0
red tailed tinfoil	Red tailed tinfoil	Seafood ID:443680	Seafood	Barbonymus altus	443680.0
leatherjack	Leatherjack	Seafood ID:173344	Seafood	Oligoplites saurus	173344.0
bigeye trevally	Bigeye trevally	Seafood ID:173346	Seafood	Caranx sexfasciatus	173346.0
pearl spotted spinefoot; white spotted rabbitfish; white spotted spinefoot; pearly spinefoot	Pearl spotted spinefoot	Seafood ID:75042	Seafood	Siganus canaliculatus	75042.0
	Ensis directus	Seafood ID:58666	Seafood	Ensis directus	58666.0
redbait	Redbait	Seafood ID:443692	Seafood	Emmelichthys nitidus	443692.0
ruby snapper; deep water red snapper	Ruby snapper	Seafood ID:443693	Seafood	Etelis carbunculus	443693.0
bank sea bas; bank sea ba; bank sea bass	Bank sea bas	Seafood ID:451888	Seafood	Centropristis ocyurus	451888.0
rock sea bass; rock sea ba; rock sea bas	Rock sea bass	Seafood ID:451889	Seafood	Centropristis philadelphica	451889.0
tub gurnard	Tub gurnard	Seafood ID:206130	Seafood	Chelidonichthys lucernus	206130.0
smooth puffer	Smooth puffer	Seafood ID:206128	Seafood	Lagocephalus laevigatus	206128.0
	Macrocallista maculata	Seafood ID:345395	Seafood	Macrocallista maculata	345395.0
southern blue whiting	Southern blue whiting	Seafood ID:369968	Seafood	Micromesistius australis	369968.0
sky emperor	Sky emperor	Seafood ID:443702	Seafood	Lethrinus mahsena	443702.0
fork tail threadfin bream	Fork tail threadfin bream	Seafood ID:443706	Seafood	Nemipterus furcosus	443706.0
new Zealand blue cod; blue cod	New zealand blue cod	Seafood ID:443710	Seafood	Parapercis colias	443710.0
finescale menhaden	Finescale menhaden	Seafood ID:329022	Seafood	Brevoortia gunteri	329022.0
purple spotted bigeye	Purple spotted bigeye	Seafood ID:443711	Seafood	Priacanthus tayenus	443711.0
lavender jobfish	Lavender jobfish	Seafood ID:443712	Seafood	Pristipomoides sieboldii	443712.0
yellowfin menhaden	Yellowfin menhaden	Seafood ID:329023	Seafood	Brevoortia smithi	329023.0
	Mene maculata	Seafood ID:206145	Seafood	Mene maculata	206145.0
	Parachanna obscura	Seafood ID:304449	Seafood	Parachanna obscura	304449.0
zobaidy; silver pomfret	Zobaidy	Seafood ID:206143	Seafood	Pampus argenteus	206143.0
	Mactromeris polynyma	Seafood ID:31204	Seafood	Mactromeris polynyma	31204.0
spotted snakehead	Spotted snakehead	Seafood ID:304456	Seafood	Channa punctata	304456.0
night smelt	Night smelt	Seafood ID:443727	Seafood	Spirinchus starksi	443727.0
white catfish	White catfish	Seafood ID:66911	Seafood	Ameiurus catus	66911.0
yellow bullhead	Yellow bullhead	Seafood ID:66912	Seafood	Ameiurus natalis	66912.0
blue catfish	Blue catfish	Seafood ID:66913	Seafood	Ictalurus furcatus	66913.0
yellow eye mullet	Yellow eye mullet	Seafood ID:443748	Seafood	Aldrichetta forsteri	443748.0
roe's abalone	Roe's abalone	Seafood ID:42343	Seafood	Haliotis roei	42343.0
rock cod	Rock cod	Seafood ID:443792	Seafood	Lotella rhacina	443792.0
	Percophis brasiliensis	Seafood ID:443802	Seafood	Percophis brasiliensis	443802.0
red codling	Red codling	Seafood ID:443806	Seafood	Pseudophycis bachus	443806.0
jade perch; barcoo grunter	Jade perch	Seafood ID:214431	Seafood	Scortum barcoo	214431.0
common pandora	Common pandora	Seafood ID:50593	Seafood	Pagellus erythrinus	50593.0
greenback flounder	Greenback flounder	Seafood ID:443810	Seafood	Rhombosolea tapirina	443810.0
plant limpet	Plant limpet	Seafood ID:58792	Seafood	Tectura testudinalis	58792.0
	Cherax tenuimanus	Seafood ID:99755	Seafood	Cherax tenuimanus	99755.0
blackchin tilapia	Blackchin tilapia	Seafood ID:50613	Seafood	Sarotherodon melanotheron	50613.0
shortraker rockfish	Shortraker rockfish	Seafood ID:394687	Seafood	Sebastes borealis	394687.0
giant grenadier	Giant grenadier	Seafood ID:83392	Seafood	Albatrossia pectoralis	83392.0
black and yellow rockfish	Black and yellow rockfish	Seafood ID:394688	Seafood	Sebastes chrysomelas	394688.0
calico rockfish	Calico rockfish	Seafood ID:394690	Seafood	Sebastes dallii	394690.0
acadian redfish	Acadian redfish	Seafood ID:394691	Seafood	Sebastes fasciatus	394691.0
mexican rockfish	Mexican rockfish	Seafood ID:394693	Seafood	Sebastes macdonaldi	394693.0
semaphore rockfish	Semaphore rockfish	Seafood ID:394694	Seafood	Sebastes melanosema	394694.0
deepwater redfish	Deepwater redfish	Seafood ID:394696	Seafood	Sebastes mentella	394696.0
china rockfish	China rockfish	Seafood ID:394698	Seafood	Sebastes nebulosus	394698.0
golden redfish	Golden redfish	Seafood ID:394699	Seafood	Sebastes norvegicus	394699.0
chameleon rockfish	Chameleon rockfish	Seafood ID:394701	Seafood	Sebastes phillipsi	394701.0
northern rockfish	Northern rockfish	Seafood ID:394702	Seafood	Sebastes polyspinis	394702.0
roughear scad	Roughear scad	Seafood ID:173519	Seafood	Decapterus tabl	173519.0
redstripe rockfish	Redstripe rockfish	Seafood ID:394703	Seafood	Sebastes proriger	394703.0
yellowmouth rockfish	Yellowmouth rockfish	Seafood ID:394704	Seafood	Sebastes reedi	394704.0
dwarf red rockfish	Dwarf red rockfish	Seafood ID:394705	Seafood	Sebastes rufinanus	394705.0
norway redfish	Norway redfish	Seafood ID:394708	Seafood	Sebastes viviparus	394708.0
rougheye rockfish	Rougheye rockfish	Seafood ID:214485	Seafood	Sebastes aleutianus	214485.0
portugese oyster	Portugese oyster	Seafood ID:558553	Seafood	Crassostrea angulata	558553.0
walrus; pacific walrus; atlantic walru; atlantic walrus; pacific walru; walru	Walrus	Seafood ID:9707	Seafood	Odobenus rosmarus	9707.0
ringed seal	Ringed seal	Seafood ID:9718	Seafood	Pusa hispida	9718.0
yellow cro cro; barred grunt; cro cro grunt	Yellow cro cro	Seafood ID:722433	Seafood	Conodon nobilis	722433.0
grey reef shark	Grey reef shark	Seafood ID:263684	Seafood	Carcharhinus amblyrhynchos	263684.0
spinner shark	Spinner shark	Seafood ID:263685	Seafood	Carcharhinus brevipinna	263685.0
blacktip reef shark	Blacktip reef shark	Seafood ID:263686	Seafood	Carcharhinus melanopterus	263686.0
couma sea catfish	Couma sea catfish	Seafood ID:419338	Seafood	Sciades couma	419338.0
pemecou sea catfish	Pemecou sea catfish	Seafood ID:419340	Seafood	Sciades herzbergii	419340.0
	Sciades parkeri	Seafood ID:419341	Seafood	Sciades parkeri	419341.0
crucifix sea catfish	Crucifix sea catfish	Seafood ID:419343	Seafood	Sciades proops	419343.0
beluga whale; beluga; white whale	Beluga whale	Seafood ID:9749	Seafood	Delphinapterus leucas	9749.0
hardheaded sea catfish	Hardheaded sea catfish	Seafood ID:75286	Seafood	Ariopsis felis	75286.0
flathead catfish	Flathead catfish	Seafood ID:75288	Seafood	Pylodictis olivaris	75288.0
black pacu; tambaqui	Black pacu	Seafood ID:42526	Seafood	Colossoma macropomum	42526.0
doublelined tonguesole	Doublelined tonguesole	Seafood ID:1148453	Seafood	Paraplagusia bilineata	1148453.0
oscar; red oscar; oscar cichlid; marblecichlid; velvet cichlid	Oscar	Seafood ID:50733	Seafood	Astronotus ocellatus	50733.0
peacock cichlid	Peacock cichlid	Seafood ID:50735	Seafood	Cichla ocellaris	50735.0
thorny skate	Thorny skate	Seafood ID:386614	Seafood	Amblyraja radiata	386614.0
pacific jack mackerel	Pacific jack mackerel	Seafood ID:271940	Seafood	Trachurus symmetricus	271940.0
greenback horse mackerel	Greenback horse mackerel	Seafood ID:271941	Seafood	Trachurus declivis	271941.0
yellowtail horse mackerel	Yellowtail horse mackerel	Seafood ID:271942	Seafood	Trachurus novaezelandiae	271942.0
roughscale sole	Roughscale sole	Seafood ID:255560	Seafood	Clidoderma asperrimum	255560.0
burro grunt; crocro roughneck; atlantic grunt; freshwater grunt	Burro grunt	Seafood ID:1181264	Seafood	Rhonciscus crocro	1181264.0
	Paracaesio kusakarii	Seafood ID:1828433	Seafood	Paracaesio kusakarii	1828433.0
	Palinurus elephas	Seafood ID:198232	Seafood	Palinurus elephas	198232.0
	Palinurus delagoae	Seafood ID:198233	Seafood	Palinurus delagoae	198233.0
	Palinurus gilchristi	Seafood ID:198234	Seafood	Palinurus gilchristi	198234.0
chocolate hind	Chocolate hind	Seafood ID:91743	Seafood	Cephalopholis boenak	91743.0
	Mytilus chilensis	Seafood ID:173667	Seafood	Mytilus chilensis	173667.0
shiner perch	Shiner perch	Seafood ID:50794	Seafood	Cymatogaster aggregata	50794.0
three eye flounder	Three eye flounder	Seafood ID:1459822	Seafood	Ancylopsetta dilecta	1459822.0
freckled pike conger	Freckled pike conger	Seafood ID:1459830	Seafood	Hoplunnis macrura	1459830.0
whiptail conger	Whiptail conger	Seafood ID:1459838	Seafood	Rhynchoconger gracilior	1459838.0
western Atlantic seabream	Western atlantic seabream	Seafood ID:722560	Seafood	Archosargus rhomboidalis	722560.0
opaleye	Opaleye	Seafood ID:214657	Seafood	Girella nigricans	214657.0
striped croaker	Striped croaker	Seafood ID:722561	Seafood	Bairdiella sanctaeluciae	722561.0
striped dwarf catfish	Striped dwarf catfish	Seafood ID:337539	Seafood	Mystus vittatus	337539.0
	Megaleporinus obtusidens	Seafood ID:42626	Seafood	Megaleporinus obtusidens	42626.0
longspine squirrelfish	Longspine squirrelfish	Seafood ID:722565	Seafood	Holocentrus rufus	722565.0
checkered puffer	Checkered puffer	Seafood ID:722567	Seafood	Sphoeroides testudineus	722567.0
scrawled sole	Scrawled sole	Seafood ID:722570	Seafood	Trinectes inscriptus	722570.0
japanese Spanish mackerel	Japanese spanish mackerel	Seafood ID:321164	Seafood	Scomberomorus niphonius	321164.0
new Zealand turbot	New zealand turbot	Seafood ID:1156758	Seafood	Colistium nudipinnis	1156758.0
brazilian sardine; brazilian sardinella	Brazilian sardine	Seafood ID:1386171	Seafood	Sardinella brasiliensis	1386171.0
stout tagelu; stout tagelus	Stout tagelu	Seafood ID:583367	Seafood	Tagelus plebeius	583367.0
	Babylonia areolata	Seafood ID:304850	Seafood	Babylonia areolata	304850.0
	Siliqua alta	Seafood ID:1230549	Seafood	Siliqua alta	1230549.0
black drum	Black drum	Seafood ID:329431	Seafood	Pogonias cromis	329431.0
banded drum	Banded drum	Seafood ID:329433	Seafood	Larimus fasciatus	329433.0
pile perch	Pile perch	Seafood ID:50905	Seafood	Rhacochilus vacca	50905.0
	Pinirampus pirinampu	Seafood ID:337629	Seafood	Pinirampus pirinampu	337629.0
lorjuk; grand jackknife clam; grand razor shell	Lorjuk	Seafood ID:165599	Seafood	Solen grandis	165599.0
	Rossia macrosoma	Seafood ID:34533	Seafood	Rossia macrosoma	34533.0
	Hemibagrus wyckioides	Seafood ID:337641	Seafood	Hemibagrus wyckioides	337641.0
long whiskered catfish	Long whiskered catfish	Seafood ID:337642	Seafood	Sperata aor	337642.0
pacific sand lance	Pacific sand lance	Seafood ID:476914	Seafood	Ammodytes hexapterus	476914.0
mexican flounder	Mexican flounder	Seafood ID:329465	Seafood	Cyclopsetta chittendeni	329465.0
purpleback squid	Purpleback squid	Seafood ID:34553	Seafood	Sthenoteuthis oualaniensis	34553.0
northern anchovy	Northern anchovy	Seafood ID:239368	Seafood	Engraulis mordax	239368.0
	Sepioteuthis lessoniana	Seafood ID:34570	Seafood	Sepioteuthis lessoniana	34570.0
elongate hatchetfish	Elongate hatchetfish	Seafood ID:870157	Seafood	Triportheus elongatus	870157.0
black chiton	Black chiton	Seafood ID:34587	Seafood	Katharina tunicata	34587.0
snubnose pompano	Snubnose pompano	Seafood ID:435999	Seafood	Trachinotus blochii	435999.0
indian threadfish	Indian threadfish	Seafood ID:436001	Seafood	Alectis indica	436001.0
queen red bream; old man snapper; cockney snapper; golden snapper; silver seabream; eastern snapper; western bream; squirefish; old man red snapper	Queen red bream	Seafood ID:75562	Seafood	Pagrus auratus	75562.0
long barbel sheatfish	Long barbel sheatfish	Seafood ID:337715	Seafood	Kryptopterus limpok	337715.0
	Rita rita	Seafood ID:337745	Seafood	Rita rita	337745.0
barred surfperch	Barred surfperch	Seafood ID:100186	Seafood	Amphistichus argenteus	100186.0
black perch	Black perch	Seafood ID:100190	Seafood	Embiotoca jacksoni	100190.0
walleye surfperch	Walleye surfperch	Seafood ID:100192	Seafood	Hyperprosopon argenteum	100192.0
	Arctica islandica	Seafood ID:59239	Seafood	Arctica islandica	59239.0
rubberlip seaperch	Rubberlip seaperch	Seafood ID:100202	Seafood	Rhacochilus toxotes	100202.0
	Lithodes murrayi	Seafood ID:1001333	Seafood	Lithodes murrayi	1001333.0
